Symbol	KO_L_C01_REP1	KO_L_C01_REP2	KO_L_C01_REP3	KO_L_C24_REP1	KO_L_C24_REP3	KO_N_C01_REP1	KO_N_C01_REP2	KO_N_C01_REP3	KO_N_C24_REP1	KO_N_C24_REP3	WT_L_C00_REP1	WT_L_C00_REP2	WT_N_C00_REP1	WT_N_C00_REP2	WT_N_C00_REP3
Tnk2	1.63628512020582	2.76541801791132	2.329543967376	1.63628512020582	1.63628512020582	2.95992827299966	2.7939723906934	2.73273272023068	2.43718615155691	2.25301100147036	1.63628512020582	1.63628512020582	3.63644046984781	2.47619581994552	2.68122590005078
Tnk1	4.78097906138409	4.69364889287625	4.71912629945026	4.51613459724457	5.03147141317837	4.72386418336375	4.54842980927311	4.73193613678489	5.06390315798732	5.07104263857219	3.67461029799926	4.5306140892084	4.72091171915216	4.66351923391875	4.65178187738696
Tnip3	13.6020617857445	13.7416236000318	13.5037244414971	12.6707356279625	13.0558129894355	9.76539277334922	9.78078740454669	9.71861792831491	9.82108400543671	9.89762722279091	12.8694288333527	12.7187849565931	10.1321867186024	10.2280889415999	10.2814196297584
Tnip2	7.87024099556337	8.1222880603452	7.88228211286899	7.42630578361074	7.55942658724025	6.59738428189285	6.43197749534252	6.56448607698611	6.73309858633268	6.73452200412381	7.81659441656179	7.86527188420262	7.02974928673254	6.8392748288317	7.00244124787374
Tnip1	12.5859651638076	12.4386985097008	12.4384196754262	12.4407315443973	12.5043112796991	8.02541478797453	8.29996369992984	8.17358927982432	8.94752218786948	8.88159662360652	12.416245424298	12.3325824913372	8.88155521845346	8.87328508732213	8.85923363207597
Tnik	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Tnfsfm13	7.29961692562219	7.8982795251788	7.57965988376111	7.79619078832764	8.20021941896374	8.24144957007105	8.16141003766649	8.15781488668106	8.17620283530078	8.24425348543326	7.53318433065222	8.33807707885113	8.34927888266048	8.35540824394882	8.37547250873793
Tnfsf9	9.96729494481656	9.83881414224609	9.8786084470059	8.79905604991828	8.62409924825346	4.30420892794066	4.82778619694932	4.18945704274295	3.49263442603717	2.84361041330614	8.72382289988278	8.98950960333982	3.45017954351136	3.70748521542478	2.83467485665402
Tnfsf8	4.22311545125902	4.14498322330083	4.29483385967694	5.32734503925249	5.77046161145129	4.67111196912126	4.1984749213991	5.06851075913756	5.18671930146677	5.19069371776467	1.63628512020582	2.74379719808008	3.89686810928867	4.13659086003531	4.47565911379927
Tnfsf4	1.63628512020582	1.63628512020582	2.329543967376	2.44596241102199	2.67254783046388	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Tnfsf18	2.60074460672912	1.63628512020582	1.63628512020582	1.63628512020582	2.67254783046388	1.63628512020582	2.31643773304159	2.73273272023068	2.43718615155691	2.68911923752546	1.63628512020582	1.63628512020582	2.7276806399234	2.6580607736863	1.63628512020582
Tnfsf15	9.78597386956104	9.93938191949892	10.1945871088559	10.5369643902872	10.9028017717451	4.15645707089737	3.7256150043244	3.54447542203391	3.18351330082371	3.30019518425936	11.3098863508928	11.1548536912255	6.12873197906075	6.56130700425673	6.11065840569152
Tnfsf14	3.97215186082374	2.76541801791132	2.81552725995967	2.7672464105552	2.67254783046388	2.95992827299966	3.23475726597409	2.73273272023068	1.63628512020582	2.5020728271906	1.63628512020582	2.74379719808008	2.19165317164039	2.23432360038654	3.19121623602932
Tnfsf13b	4.3331238631762	2.76541801791132	3.13334029442428	2.7672464105552	3.59879952377238	4.43758878029232	4.30785340441942	4.42386109726515	3.73951375465433	3.82658463220375	4.05296505537546	3.16828509360519	3.98810964552293	4.08991676102524	4.13681004497528
Tnfsf13	7.27295545557517	7.87383944295767	7.55740915009196	7.7225668589067	8.18370057614246	8.16828839710666	8.06989225688065	8.07624645880239	8.12123756062319	8.14778546076368	7.561377714034	8.34662889383522	8.35339967008216	8.3458279978055	8.36059531978192
Tnfsf12	4.22311545125902	4.69364889287625	4.71912629945026	5.32734503925249	5.42019553664895	6.00107459555967	6.11732475619353	5.86209590012154	5.81179462382766	6.15497487850668	1.63628512020582	3.92601382183605	4.89127574913619	4.69449189061	4.5839787920594
Tnfsf10	6.55557349817854	7.83638474500056	7.33346922751574	6.1982644663724	6.92651511400363	5.82135858337385	5.28723247797374	6.15748898222068	4.92943060291732	4.45459557424453	7.4750878160037	7.28730594321652	6.36783627565411	6.68814089451919	6.43849337293896
Tnfrsf9	6.31519630784488	5.39399127198957	5.7831426439512	5.00219468611318	4.78813533354337	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	5.92777151991916	5.8577627594538	2.58687214073954	2.6580607736863	1.63628512020582
Tnfrsf8	6.11930118249363	6.7589122987505	6.49600992013879	8.04709671154086	7.60976387525406	4.23233014699159	3.94908064008946	4.38006771489871	5.93312219408499	5.67289648396155	6.23884739319118	6.15964464742685	4.07351506840744	4.13659086003531	4.08786990571431
Tnfrsf4	2.97700843106732	3.1969683519478	2.60770588441532	3.00522737680095	2.67254783046388	2.72903246380165	2.7939723906934	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	2.58687214073954	1.63628512020582	1.63628512020582
Tnfrsf26	5.6227864329002	6.09130015834407	5.53149866836839	5.43238202029298	5.42019553664895	7.30063145676162	6.83947702256928	7.07534238645552	6.82358233471872	6.84005357989807	6.76090928697096	7.07719290464204	6.93938643791917	6.92546259074381	6.78925040776848
Tnfrsf25	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Tnfrsf23	6.3916170771043	6.2893977366546	6.10865856670586	5.84070168164948	6.2867939771314	7.26597368179616	6.93391592391592	7.08204717485404	7.34373798016659	6.91786691133109	7.10544721460808	6.90251136550502	7.39626423444297	7.33692963877123	7.13079483574875
Tnfrsf22	4.43498109850864	3.96490314560214	4.1797947433123	3.64139217831758	4.37983335172917	5.53047774425189	5.48257186375399	4.83197262747786	4.92943060291732	4.96747785409356	4.05296505537546	4.26149392875535	5.59867674223616	5.09216089082185	5.19432411916387
Tnfrsf21	6.70275063128357	6.55864408351481	7.09937191951839	6.84153694317102	6.84477309657153	8.8359046955623	8.59341664637406	8.42886127305591	8.6343857947724	8.6772350585407	7.14325248347022	7.33966625281304	8.82777898172264	8.76063842236816	8.67509888811763
Tnfrsf1b	14.0105894128561	13.8616206561742	13.9775230638568	13.9406978292412	13.7262374446238	11.5631565886356	11.5572965948909	11.4494263306577	11.8571027444002	11.700140630727	13.9456871800185	13.9961704558172	12.0216502651901	11.9226461175922	11.7199061727024
Tnfrsf1a	9.15831897932379	9.23173124424632	9.24021923251732	8.83125012712244	8.67225670255441	9.10453495061294	9.11864491578821	9.01309852070136	9.10517604622139	9.05900784445244	9.0955359529821	9.06917436302948	9.19108932050854	9.09962466181302	9.05212536211307
Tnfrsf19	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Tnfrsf18	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.58965679954621	2.73273272023068	2.99104033622852	2.25301100147036	1.63628512020582	1.63628512020582	3.14686491912879	2.6580607736863	2.49549353943458
Tnfrsf17	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Tnfrsf14	6.148974300238	5.24859474267437	6.0459946148128	4.90776034930277	5.42019553664895	5.84509323573412	5.48257186375399	6.0103490330189	5.26307111317549	5.04585251054138	4.59025292911963	4.85640788937654	5.98708658083858	6.00103249315219	5.96054229738576
Tnfrsf13b	7.18987813615907	7.41311849203985	7.70133821002237	7.9030583439831	8.1243476827385	8.27668404027622	8.09610797852736	7.9129280647229	8.04810876113829	8.03808139171508	7.61616273206768	6.73009602867552	7.69149244568857	7.42602480299719	7.87299902031476
Tnfrsf12a	4.43498109850864	4.14498322330083	4.63538060279344	4.14842342671236	3.3647343679568	3.14866287975173	3.80441460679534	3.36490420253949	2.43718615155691	3.39050169142121	4.34768722223846	3.92601382183605	3.63644046984781	2.93847803551584	3.74929168471704
Tnfrsf11a	10.3863266428594	10.1524530163241	10.3991779552637	9.92051125345063	10.0600485090955	8.83885437171982	8.78974841351326	9.05797905896692	8.90673946564982	8.79244632710301	10.3522429379786	10.3431337164644	9.48012148676087	9.51308775310016	9.50301864030646
Tnfrsf10b	2.60074460672912	2.76541801791132	2.98637544659116	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Tnfaip8l2	5.17904452803388	5.64671877845268	5.04433347948209	5.29054010851448	5.36233857705355	7.68203946437871	8.24746583002568	7.7541283713474	7.71169616105303	7.49466426438045	4.59025292911963	5.19903691910904	7.62486276390829	7.39383730062064	7.68672798444821
Tnfaip8l1	3.97215186082374	2.76541801791132	2.81552725995967	4.14842342671236	2.67254783046388	2.72903246380165	4.14031058966292	3.03113952618682	3.34804900354969	3.69714678480819	3.13253906726493	1.63628512020582	3.30823029556597	3.34214847430717	3.08493736313551
Tnfaip8	10.8967114555269	11.015219784358	10.8505965656975	10.8939552732521	11.1438664446078	9.38840931401881	9.23611801034458	9.27530065612367	9.44334056801053	9.43220872731655	11.2331177094051	11.0210248408723	9.31774568306314	9.37273787071463	9.33053712020017
Tnfaip6	6.2344861011742	5.8614493374551	6.07766823760069	5.13299600955076	4.11928989938131	2.41798058234476	1.63628512020582	2.27932853613905	2.43718615155691	2.5020728271906	4.59025292911963	4.10414562751528	2.19165317164039	1.63628512020582	2.49549353943458
Tnfaip3	14.1498412600591	13.9941713929638	14.0661076717878	13.627256200082	13.2721673695154	6.69185153358914	6.77598719998859	6.85815510358328	6.83605679045441	6.96528220745427	13.7267267477048	13.7553238915169	7.31405535154889	7.28271421752268	7.03405458353884
Tnfaip2	14.3690700361357	14.223603674395	14.2965622208263	14.3720534650634	13.9522476379541	9.85553184260075	9.81951054024446	9.67384963894619	10.1849402853738	9.87032671995867	14.3569020421754	14.4544483084327	10.6466460531533	10.6135856722613	10.3657847637884
Tnfaip1	8.40003414909063	8.2127563258554	8.16207841417708	8.33897442703367	8.33347881142239	8.09121702422475	8.01598648474472	7.82775897992697	7.86556777100907	7.80490479509034	8.35656688826832	8.14567537819185	8.09003254741252	7.96275355634424	7.81596833521063
Tnf	14.5102657363884	14.4724905663137	14.6157966166294	14.6465405221682	14.8534285778511	7.30063145676162	7.30544182080631	6.9923531294158	7.19676993358348	6.93157410286181	14.7119311539749	14.77869290879	7.51140507374285	7.38917985782929	7.4018684008547
Tnc	1.63628512020582	1.63628512020582	2.60770588441532	2.7672464105552	3.07333855482893	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.41699187157671	1.63628512020582	1.63628512020582
Tmx4	8.02999615851254	7.95762693066491	8.09801548430781	8.32998917309955	8.14155633177749	8.9107016735811	9.08911766037073	9.1276523108701	9.32008472600802	9.45372884124592	8.20399936410751	8.10592808458562	8.95118039588614	9.20537789598454	9.1155250404234
Tmx3	10.5311157372497	10.3842128459209	10.374737966197	10.341831405447	10.4275348111946	10.1998216981569	10.083704627359	10.1802361628915	10.2328624649818	10.5323906768679	10.3920222903105	10.372740461761	10.0501580367704	10.2293919278386	10.4007434379121
Tmx2	7.48525783412178	7.11241014218044	7.17440849885867	7.61569978352149	7.3679674882768	8.36117919638043	8.15072961741862	8.30543393990274	8.2983548905002	8.22769180093954	7.74465723363605	7.59072551318112	8.35955886172969	8.30438679269671	8.39993184012476
Tmx1	9.41448648571627	9.3779111669161	9.31505276336517	9.00782937030842	9.36792700446095	9.12642715228649	9.4602434202315	9.26503077610897	9.0257836715696	9.62263370086339	9.01629679340537	8.88771445409782	8.9687456566987	9.21066533853785	9.56381205481971
Tmub2	6.20654356882598	6.25190198788915	6.47239767105259	6.45155887273613	6.48879481558384	7.03845992232149	7.29900579299582	7.26992814759181	7.20640773030997	7.0743275886802	6.43467238275041	6.83113018799025	7.35163050031184	7.16230417531589	7.02778715523694
Tmub1	4.43498109850864	2.76541801791132	3.91546434131592	2.7672464105552	4.11928989938131	4.30420892794066	5.02975081445037	3.90601892258822	3.94668029055326	4.29028385579224	3.13253906726493	4.40259813576822	4.49690840999396	4.42502112607063	3.74929168471704
Tmtc4	3.97215186082374	4.14498322330083	4.29483385967694	4.63962392834528	4.37983335172917	3.89931795882802	4.67502857227103	4.54750188243517	3.84717712979547	4.49279361599809	4.59025292911963	4.26149392875535	4.72091171915216	4.49743512066433	4.2296936597104
Tmtc3	8.18814366396579	7.84897803596514	8.19126859569463	7.84115811550727	8.31842536071271	7.71452684292606	7.33090238520509	7.77909195350733	7.60646011007085	7.6967360941392	7.81659441656179	7.82910867545638	7.52242915585308	7.67972036971302	7.7220815733547
Tmtc2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Tmtc1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.72903246380165	1.63628512020582	1.63628512020582	2.75527022898914	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	2.2482574986802
Tmt1a2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.2482574986802
Tmt1a	5.3427784757035	5.91045830640708	5.66284195956562	5.70784601372582	6.19070916035661	6.54048296309494	6.55600769726431	6.65724405014304	6.7463780871155	6.93837910564106	6.16716195410284	6.07966846779448	6.40010641535407	6.36637365532391	6.58236436446441
Tmsb4x	14.6094608008843	14.6649114917354	14.6194081334387	14.6877286485519	14.7155310643726	14.2906395762714	14.1180710263751	14.3021772908217	14.1121177519824	14.0333736083124	14.9054182524727	14.7078652698581	13.6366318689205	13.4852907231967	13.819824621199
Tmsb15l	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.31643773304159	1.63628512020582	1.63628512020582	1.63628512020582	3.67461029799926	3.16828509360519	3.69288562813061	3.76941055342062	3.74929168471704
Tmsb15b2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.31643773304159	1.63628512020582	1.63628512020582	1.63628512020582	3.67461029799926	3.16828509360519	3.51540272979988	3.57387541015171	3.54005327016288
Tmsb15b1	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.74379719808008	2.7276806399234	2.6580607736863	2.83467485665402
Tmsb10	8.15203208839566	8.6030432293538	8.27204237903672	7.8969865178242	8.007189450507	7.41576478361344	7.54182598524595	7.80363074957365	7.4610886573231	7.72847813245607	7.28527504324913	7.77943570886879	7.00899158463991	6.91253392097185	7.36257500771291
Tmprss9	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Tmprss7	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.31643773304159	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.23432360038654	1.63628512020582
Tmprss6	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Tmprss4	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
